METER_CODE,FOLIO_NUMBER,ORDERED_QUANTITY,COMMITTED_NET_QUANTITY,GROSS_UNACCOUNTED,GROSS_THRUPUT,ACTUAL_GROSS_THRUPUT,serka,serka2,serka3
MTR_502,20230214,63000,58066,123,57992,58115,5008,74,-49
MTR_502,20230215,137200,132356,549,131985,132534,5215,371,-178
MTR_502,20230216,136100,136246,2,135946,135948,154,300,298
MTR_502,20230217,237100,196289,42,195983,196025,41117,306,264
MTR_502,20230218,76000,73060,7,72924,72931,3076,136,129
MTR_502,20230219,52100,52128,1,52024,52025,76,104,103
MTR_502,20230220,259100,207186,275,206897,207172,52203,289,14
MTR_502,20230221,203200,196244,146,195963,196109,7237,281,135
MTR_502,20230222,251600,247616,85,247314,247399,4286,302,217
MTR_502,20230223,200200,197220,-1,196993,196992,3207,227,228
MTR_502,20230224,155100,155155,96,154935,155031,165,220,124
MTR_502,20230225,94000,90071,30,89873,89903,4127,198,168
MTR_502,20230226,81100,81166,21,81011,81032,89,155,134
MTR_502,20230227,151000,143134,11,142849,142860,8151,285,274
MTR_502,20230228,94100,94186,141,93960,94101,140,226,85
MTR_502,20230301,229100,213343,27,212887,212914,16213,456,429
MTR_502,20230302,163000,155169,25,154798,154823,8202,371,346
MTR_502,20230303,238000,238217,31,237736,237767,264,481,450
MTR_502,20230304,122000,122137,179,121859,122038,141,278,99
MTR_502,20230305,58100,54141,13,54016,54029,4084,125,112
MTR_502,20230306,231320,215483,40,214988,215028,16332,495,455
MTR_502,20230307,184100,178172,13,177911,177924,6189,261,248
MTR_502,20230308,175320,175191,53,175094,175147,226,97,44
MTR_502,20230309,194360,189145,38,188989,189027,5371,156,118
MTR_502,20230310,186300,184139,17,184031,184048,2269,108,91
MTR_502,20230311,103000,102863,155,102885,103040,115,-22,-177
MTR_502,20230312,84200,81943,5,82109,82114,2091,-166,-171
MTR_502,20230313,158000,152689,4,152991,152995,5009,-302,-306
MTR_502,20230314,225100,182704,93,182891,182984,42209,-187,-280
MTR_502,20230315,146100,145788,182,115995,116177,30105,29793,29611
MTR_502,20230316,203000,202342,77,202862,202939,138,-520,-597
MTR_502,20230317,209000,183420,42,183875,183917,25125,-455,-497
MTR_502,20230318,76000,75789,21,75893,75914,107,-104,-125
MTR_502,20230319,339200,100852,95,101147,101242,238053,-295,-390
MTR_502,20230320,141200,137774,18,137973,137991,3227,-199,-217
MTR_502,20230321,237120,236406,5,236925,236930,195,-519,-524
MTR_502,20230322,80100,79827,212,79927,80139,173,-100,-312
MTR_502,20230323,149120,148620,161,149012,149173,108,-392,-553
MTR_502,20230324,165200,164647,4,164998,165002,202,-351,-355
MTR_502,20230325,124100,121684,123,121942,122065,2158,-258,-381
MTR_502,20230326,81100,80827,25,80997,81022,103,-170,-195
MTR_502,20230327,173400,172763,85,173133,173218,267,-370,-455
MTR_502,20230328,85100,84790,5,84980,84985,120,-190,-195
MTR_502,20230329,39000,38860,63,38942,39005,58,-82,-145
MTR_502,20230330,110100,109682,4,109953,109957,147,-271,-275
MTR_502,20230331,91100,90745,319,90966,91285,134,-221,-540
MTR_502,20230401,87120,81788,8,82044,82052,5076,-256,-264
MTR_502,20230402,69100,68804,0,69015,69015,85,-211,-211
MTR_502,20230403,196100,185256,153,185951,186104,10149,-695,-848
MTR_502,20230404,145000,111538,144,111926,112070,33074,-388,-532
MTR_502,20230405,327200,136640,200,137003,137203,190197,-363,-563
MTR_502,20230406,122000,119538,85,119915,120000,2085,-377,-462
MTR_502,20230407,110000,99621,-1,99900,99899,10100,-279,-278
MTR_502,20230408,35000,32883,145,32971,33116,2029,-88,-233
MTR_502,20230409,161320,96923,58,97217,97275,64103,-294,-352
MTR_502,20230410,101000,96585,44,96941,96985,4059,-356,-400
MTR_502,20230411,162120,158356,9,159019,159028,3101,-663,-672
MTR_502,20230412,95000,89605,2,89921,89923,5079,-316,-318
MTR_502,20230413,108000,107539,18,107927,107945,73,-388,-406
MTR_502,20230414,166100,163448,1,163929,163930,2171,-481,-482
MTR_502,20230415,78000,70704,92,69532,69624,8468,1172,1080
MTR_502,20230416,106220,85811,8,86201,86209,20019,-390,-398
MTR_502,20230417,108100,101639,8,101882,101890,6218,-243,-251
MTR_502,20230418,45000,44789,-1,44957,44956,43,-168,-167
MTR_502,20230419,224100,220108,8,220834,220842,3266,-726,-734
MTR_502,20230420,199200,195271,41,195980,196021,3220,-709,-750
MTR_502,20230421,103000,92550,7,92909,92916,10091,-359,-366
MTR_502,20230423,153420,122738,80,123256,123336,30164,-518,-598
MTR_502,20230424,85000,81368,16,81887,81903,3113,-519,-535
MTR_502,20230425,116180,115512,-1,116040,116039,140,-528,-527
MTR_502,20230426,203000,196816,72,197785,197857,5215,-969,-1041
MTR_502,20230427,189100,187852,2,188945,188947,155,-1093,-1095
MTR_502,20230428,227100,206640,41,207976,208017,19124,-1336,-1377
MTR_502,20230429,90200,89577,9,89917,89926,283,-340,-349
MTR_502,20230430,207500,104411,8,105063,105071,102437,-652,-660
MTR_502,20230501,113220,112364,11,113097,113108,123,-733,-744
MTR_502,20230502,177000,175725,20,176856,176876,144,-1131,-1151
MTR_502,20230503,171100,104304,-65973,170981,105008,119,-66677,-704
MTR_502,20230504,206300,192809,2,193994,193996,12306,-1185,-1187
MTR_502,20230505,152320,151127,11,152051,152062,269,-924,-935
MTR_502,20230506,84000,62512,2,62941,62943,21059,-429,-431
MTR_502,20230507,175200,163838,-1,165071,165070,10129,-1233,-1232
MTR_502,20230508,177000,171613,52,172892,172944,4108,-1279,-1331
MTR_502,20230509,103000,94219,43,94940,94983,8060,-721,-764
MTR_502,20230510,117100,116077,9,116976,116985,124,-899,-908
MTR_502,20230511,150000,148710,170,149641,149811,359,-931,-1101
MTR_502,20230512,114000,104121,-4984,109879,104895,4121,-5758,-774
MTR_502,20230513,81000,80326,32,80900,80932,100,-574,-606
MTR_502,20230515,88000,87235,4,87740,87744,260,-505,-509
MTR_502,20230516,195000,167540,16,168832,168848,26168,-1292,-1308
MTR_502,20230517,118100,114147,28,114967,114995,3133,-820,-848
MTR_502,20230518,98000,92242,6,92903,92909,5097,-661,-667
MTR_502,20230519,169120,157833,23,166025,166048,3095,-8192,-8215
MTR_502,20230520,48000,47624,163,47939,48102,61,-315,-478
MTR_502,20230521,66000,65512,104,63340,63444,2660,2172,2068
MTR_502,20230522,204000,188700,114,189527,189641,14473,-827,-941
MTR_502,20230523,90000,89420,16,89904,89920,96,-484,-500
MTR_502,20230524,133000,132160,48,132889,132937,111,-729,-777
MTR_502,20230525,96000,85406,6,85915,85921,10085,-509,-515
MTR_502,20230526,163000,159829,187,160870,161057,2130,-1041,-1228
MTR_502,20230527,110000,105259,23,105912,105935,4088,-653,-676
MTR_502,20230528,85100,66611,8,67025,67033,18075,-414,-422
MTR_502,20230529,144000,134980,19,135888,135907,8112,-908,-927
MTR_502,20230530,187000,182515,14,183861,183875,3139,-1346,-1360
MTR_502,20230531,115100,111198,17,111944,111961,3156,-746,-763
MTR_502,20230601,142000,134913,20,135840,135860,6160,-927,-947
MTR_502,20230602,162100,152698,7,153985,153992,8115,-1287,-1294
MTR_502,20230603,57000,56513,7,56914,56921,86,-401,-408
MTR_502,20230604,67200,66478,0,67174,67174,26,-696,-696
MTR_502,20230605,155100,143806,21,144925,144946,10175,-1119,-1140
MTR_502,20230606,115100,114025,65,115020,115085,80,-995,-1060
MTR_502,20230607,54000,53513,27,53937,53964,63,-424,-451
MTR_502,20230608,52000,44597,1,44954,44955,7046,-357,-358
MTR_502,20230609,163000,161555,4,162906,162910,94,-1351,-1355
MTR_502,20230610,58000,54507,10,54954,54964,3046,-447,-457
MTR_502,20230611,64200,63626,0,64152,64152,48,-526,-526
MTR_502,20230612,116100,112686,41,112058,112099,4042,628,587
MTR_502,20230613,136000,125606,6,126910,126916,9090,-1304,-1310
MTR_502,20230614,102000,98878,24,100417,100441,1583,-1539,-1563
MTR_502,20230615,144000,105581,19,106946,106965,37054,-1365,-1384
MTR_502,20230616,159100,157052,4,158919,158923,181,-1867,-1871
MTR_502,20230617,100000,98834,26,99876,99902,124,-1042,-1068
MTR_502,20230618,66000,65139,0,65985,65985,15,-846,-846
MTR_502,20230619,127000,125469,17,126904,126921,96,-1435,-1452
MTR_502,20230620,114000,112618,17,113924,113941,76,-1306,-1323
MTR_502,20230621,154100,143385,30,144964,144994,9136,-1579,-1609
MTR_502,20230622,93000,89909,13,90894,90907,2106,-985,-998
MTR_502,20230623,206100,187686,20,189870,189890,16230,-2184,-2204
MTR_502,20230624,129000,120475,7,121871,121878,7129,-1396,-1403
MTR_502,20230625,70000,68956,24,69965,69989,35,-1009,-1033
MTR_502,20230626,175100,164590,17,166910,166927,8190,-2320,-2337
MTR_502,20230627,218000,211612,29,214883,214912,3117,-3271,-3300
MTR_502,20230628,122100,114523,17,115931,115948,6169,-1408,-1425
MTR_502,20230630,53100,52268,5,52987,52992,113,-719,-724
MTR_502,20230701,82000,80912,16,81902,81918,98,-990,-1006
MTR_502,20230702,57000,50184,1,50969,50970,6031,-785,-786
MTR_502,20230703,134000,129152,3,130863,130866,3137,-1711,-1714
MTR_502,20230704,151000,144924,11,149335,149346,1665,-4411,-4422
MTR_502,20230705,191000,188233,4,190859,190863,141,-2626,-2630
MTR_502,20230706,176100,164802,15,166964,166979,9136,-2162,-2177
MTR_502,20230707,187000,184441,34,186865,186899,135,-2424,-2458
MTR_502,20230708,116000,114423,5,115861,115866,139,-1438,-1443
MTR_502,20230709,117000,115126,0,116931,116931,69,-1805,-1805
MTR_502,20230710,186000,170310,16,172832,172848,13168,-2522,-2538
MTR_502,20230711,73000,71875,5,72931,72936,69,-1056,-1061
MTR_502,20230712,106000,104183,26,105878,105904,122,-1695,-1721
MTR_502,20230713,469000,180514,58,182858,182916,286142,-2344,-2402
MTR_502,20230714,198000,108211,10,109886,109896,88114,-1675,-1685
MTR_502,20230715,105000,91625,0,92901,92901,12099,-1276,-1276
MTR_502,20230716,36000,35530,-1,35964,35963,36,-434,-433
MTR_502,20230717,390000,133889,29,135866,135895,254134,-1977,-2006
MTR_502,20230718,204000,181058,5,183839,183844,20161,-2781,-2786
MTR_502,20230719,100000,98362,2,99893,99895,107,-1531,-1533
MTR_503,20210927,204000,202282,5004,421724,426728,-217724,-219442,-224446
MTR_503,20210928,487000,453188,34982,443692,478674,43308,9496,-25486
MTR_503,20210929,453000,436347,9,432936,432945,20064,3411,3402
MTR_503,20210930,638000,615869,5,614758,614763,23242,1111,1106
MTR_503,20211001,397000,367939,6,352766,352772,44234,15173,15167
MTR_503,20211002,249000,246953,-2,248765,248763,235,-1812,-1810
MTR_503,20211003,13000,12894,1,12993,12994,7,-99,-100
MTR_503,20211004,504000,482128,8,485411,485419,18589,-3283,-3291
MTR_503,20211005,406000,396883,8,399655,399663,6345,-2772,-2780
MTR_503,20211006,440000,391951,14,394680,394694,45320,-2729,-2743
MTR_503,20211007,429000,398922,5,401669,401674,27331,-2747,-2752
MTR_503,20211008,447100,435758,12,438796,438808,8304,-3038,-3050
MTR_503,20211009,385000,358258,4005,360689,364694,24311,-2431,-6436
MTR_503,20211011,493000,445605,8,448654,448662,44346,-3049,-3057
MTR_503,20211012,507000,503174,8,506590,506598,410,-3416,-3424
MTR_503,20211013,119000,118112,293784,118931,412715,69,-819,-294603
MTR_503,20211014,454000,186609,218833,202733,421566,251267,-16124,-234957
MTR_503,20211015,715000,613499,17,617460,617477,97540,-3961,-3978
MTR_503,20211016,373000,336574,5,323738,323743,49262,12836,12831
MTR_503,20211017,10000,9929,1,9991,9992,9,-62,-63
MTR_503,20211018,391000,373363,6,375707,375713,15293,-2344,-2350
MTR_503,20211019,213000,202571,5,203846,203851,9154,-1275,-1280
MTR_503,20211020,269000,260168,2,261809,261811,7191,-1641,-1643
MTR_503,20211021,384000,364472,3,366701,366704,17299,-2229,-2232
MTR_503,20211022,416000,384385,6518,383214,389732,32786,1171,-5347
MTR_503,20211023,309000,306966,4,308776,308780,224,-1810,-1814
MTR_503,20211024,12000,11922,0,11995,11995,5,-73,-73
MTR_503,20211025,433000,374585,6,376718,376724,56282,-2133,-2139
MTR_503,20211026,419000,389540,8,391690,391698,27310,-2150,-2158
MTR_503,20211027,395000,387583,4,389656,389660,5344,-2073,-2077
MTR_503,20211028,538000,488981,15,483732,483747,54268,5249,5234
MTR_503,20211029,551000,524807,11,527673,527684,23327,-2866,-2877
MTR_503,20211030,519000,500974,6,503600,503606,15400,-2626,-2632
MTR_503,20211031,21000,20873,0,20980,20980,20,-107,-107
MTR_503,20211101,417100,404643,10,406600,406610,10500,-1957,-1967
MTR_503,20211102,421000,388651,6,376669,376675,44331,11982,11976
MTR_503,20211103,392000,372807,5,374686,374691,17314,-1879,-1884
MTR_503,20211104,402000,399748,8,401695,401703,305,-1947,-1955
MTR_503,20211105,446000,427713,5009,436718,441727,9282,-9005,-14014
MTR_503,20211106,440000,424840,1,419647,419648,20353,5193,5192
MTR_503,20211107,36000,35827,0,35967,35967,33,-140,-140
MTR_503,20211108,474000,443015,8,440698,440706,33302,2317,2309
MTR_503,20211109,408000,395299,3,396685,396688,11315,-1386,-1389
MTR_503,20211110,452000,442147,5,443659,443664,8341,-1512,-1517
MTR_503,20211111,496000,480057,6,481648,481654,14352,-1591,-1597
MTR_503,20211112,619000,577686,12,579547,579559,39453,-1861,-1873
MTR_503,20211113,436000,413377,8001,414713,422714,21287,-1336,-9337
MTR_503,20211114,68000,67736,1,67941,67942,59,-205,-206
MTR_503,20211115,541000,512047,6,516488,516494,24512,-4441,-4447
MTR_503,20211116,523000,489175,2,488677,488679,34323,498,496
MTR_503,20211117,474000,440403,7,439639,439646,34361,764,757
MTR_503,20211118,374000,341833,5,337716,337721,36284,4117,4112
MTR_503,20211119,493000,471437,8,472606,472614,20394,-1169,-1177
MTR_503,20211120,404000,394766,-1,395675,395674,8325,-909,-908
MTR_503,20211121,54000,43872,-1,43965,43964,10035,-93,-92
MTR_503,20211122,653000,493625,13,494067,494080,158933,-442,-455
MTR_503,20211123,430000,406949,1,407587,407588,22413,-638,-639
MTR_503,20211124,509376,476568,10,468648,468658,40728,7920,7910
MTR_503,20211125,432000,407119,5,407678,407683,24322,-559,-564
MTR_503,20211126,472000,463093,5,463660,463665,8340,-567,-572
MTR_503,20211127,450000,401321,8,401708,401716,48292,-387,-395
MTR_503,20211129,415000,367538,5,367664,367669,47336,-126,-131
MTR_503,20211130,307000,306651,5,306732,306737,268,-81,-86
MTR_503,20211201,462000,439556,16,439617,439633,22383,-61,-77
MTR_503,20211202,403000,399633,15,399627,399642,3373,6,-9
MTR_503,20211203,465000,428687,6008,436140,442148,28860,-7453,-13461
MTR_503,20211204,489000,459728,8,459656,459664,29344,72,64
MTR_503,20211205,62000,61963,1,61948,61949,52,15,14
MTR_503,20211206,523000,488729,12,478656,478668,44344,10073,10061
MTR_503,20211207,448000,422815,8,422692,422700,25308,123,115
MTR_503,20211208,498000,465787,9,465727,465736,32273,60,51
MTR_503,20211209,416000,383869,3997,392689,396686,23311,-8820,-12817
MTR_503,20211210,430000,398883,-3988,385611,381623,44389,13272,17260
MTR_503,20211211,397000,383870,8,383686,383694,13314,184,176
MTR_503,20211212,14000,13995,0,13988,13988,12,7,7
MTR_503,20211213,367000,359876,8,359749,359757,7251,127,119
MTR_503,20211214,387000,374935,4,374659,374663,12341,276,272
MTR_503,20211215,389000,366885,4,366682,366686,22318,203,199
MTR_503,20211216,444319,419126,0,409682,409682,34637,9444,9444
MTR_503,20211217,453000,417770,3,417690,417693,35310,80,77
MTR_503,20211218,467000,460725,7,455508,455515,11492,5217,5210
MTR_503,20211219,61000,50966,2,50958,50960,10042,8,6
MTR_503,20211220,564993,487661,9,480562,480571,84431,7099,7090
MTR_503,20211221,557000,504680,15,504534,504549,52466,146,131
MTR_503,20211222,527000,520624,3,520572,520575,6428,52,49
MTR_503,20211223,500000,473482,6,476574,476580,23426,-3092,-3098
MTR_503,20211224,560200,523343,7,527555,527562,32645,-4212,-4219
MTR_503,20211225,349000,337073,3,339710,339713,9290,-2637,-2640
MTR_503,20211226,13000,12897,0,12990,12990,10,-93,-93
MTR_503,20211227,465000,430694,4,433634,433638,31366,-2940,-2944
MTR_503,20211228,373000,342494,10,338229,338239,34771,4265,4255
MTR_503,20211229,449000,396244,3,398679,398682,50321,-2435,-2438
MTR_503,20211230,585000,557341,9,560556,560565,24444,-3215,-3224
MTR_503,20211231,647000,598288,10,601602,601612,45398,-3314,-3324
MTR_503,20220101,326000,324154,2,325741,325743,259,-1587,-1589
MTR_503,20220102,34000,27853,0,27981,27981,6019,-128,-128
MTR_503,20220103,463000,460800,1,462643,462644,357,-1843,-1844
MTR_503,20220104,555000,506765,5,507118,507123,47882,-353,-358
MTR_503,20220105,523679,482719,6,475665,475671,48014,7054,7048
MTR_503,20220106,559095,514181,10,507620,507630,51475,6561,6551
MTR_503,20220107,601000,569059,9,567041,567050,33959,2018,2009
MTR_503,20220108,451084,419639,7,407712,407719,43372,11927,11920
MTR_503,20220109,18000,17942,1,17983,17984,17,-41,-42
MTR_503,20220110,554000,522447,5,523440,523445,30560,-993,-998
MTR_503,20220111,397000,375965,5,376690,376695,20310,-725,-730
MTR_503,20220112,572000,562546,7,557115,557122,14885,5431,5424
MTR_503,20220113,570000,533729,8,534573,534581,35427,-844,-852
MTR_503,20220114,642000,617682,3,618502,618505,23498,-820,-823
MTR_503,20220115,599000,548921,7,540458,540465,58542,8463,8456
MTR_503,20220116,105000,104818,1,104873,104874,127,-55,-56
MTR_503,20220117,464000,446255,2,446646,446648,17354,-391,-393
MTR_503,20220118,420000,417378,2,417630,417632,2370,-252,-254
MTR_503,20220119,491000,471353,7,471632,471639,19368,-279,-286
MTR_503,20220120,427000,403494,6,403660,403666,23340,-166,-172
MTR_503,20220121,599000,564360,9,564499,564508,34501,-139,-148
MTR_503,20220122,448000,420581,8,420649,420657,27351,-68,-76
MTR_503,20220124,552000,527570,5,527587,527592,24413,-17,-22
MTR_503,20220125,466000,460676,-2,460666,460664,5334,10,12
MTR_503,20220126,424000,423747,0,419786,419786,4214,3961,3961
MTR_503,20220127,433000,432764,6,432696,432702,304,68,62
MTR_503,20220128,558000,536716,8,536605,536613,21395,111,103
MTR_503,20220129,584000,514725,8,507197,507205,76803,7528,7520
MTR_503,20220130,60000,51972,-1,51958,51957,8042,14,15
MTR_503,20220131,611000,610710,4999,630593,635592,-19593,-19883,-24882
MTR_503,20220201,434000,420808,3,410630,410633,23370,10178,10175
MTR_503,20220202,458000,442790,9,442648,442657,15352,142,133
MTR_503,20220203,524000,475785,0,475633,475633,48367,152,152
MTR_503,20220204,622000,577737,8,563599,563607,58401,14138,14130
MTR_503,20220205,409000,395812,8,395711,395719,13289,101,93
MTR_503,20220206,47000,46980,-2,46960,46958,40,20,22
MTR_503,20220207,518000,505758,7,505620,505627,12380,138,131
MTR_503,20220208,432000,408802,4,408688,408692,23312,114,110
MTR_503,20220209,456000,449790,7,449645,449652,6355,145,138
MTR_503,20220210,430000,424801,2,424640,424642,5360,161,159
MTR_503,20220211,499000,466787,2,466637,466639,32363,150,148
MTR_503,20220212,454000,438813,3,438696,438699,15304,117,114
MTR_503,20220213,47000,46984,0,46962,46962,38,22,22
MTR_503,20220214,611000,601738,3,601567,601570,9433,171,168
MTR_503,20220215,669000,631758,5,631408,631413,37592,350,345
MTR_503,20220216,493000,489835,8,489442,489450,3558,393,385
MTR_503,20220217,487000,479843,3,479585,479588,7415,258,255
MTR_503,20220218,513000,493827,2,493611,493613,19389,216,214
MTR_503,20220219,486805,378644,9,369712,369721,117093,8932,8923
MTR_503,20220221,451000,441802,3,441422,441425,9578,380,377
MTR_503,20220222,430000,395816,9,395681,395690,34319,135,126
MTR_503,20220223,523000,481736,9,481625,481634,41375,111,102
MTR_503,20220224,548000,504719,10,504437,504447,43563,282,272
MTR_503,20220225,642000,591686,7,591449,591456,50551,237,230
MTR_503,20220226,425000,413791,12,413596,413608,11404,195,183
MTR_503,20220227,31000,30987,0,30973,30973,27,14,14
MTR_503,20220228,618000,609779,9,609446,609455,8554,333,324
MTR_503,20220301,540000,480835,11,480614,480625,59386,221,210
MTR_503,20220302,468000,428852,5,428708,428713,39292,144,139
MTR_503,20220303,466000,427812,11,425370,425381,40630,2442,2431
MTR_503,20220304,604000,570760,9,570490,570499,33510,270,261
MTR_503,20220305,512000,469847,5,472620,472625,39380,-2773,-2778
MTR_503,20220306,34000,23993,2,23976,23978,10024,17,15
MTR_503,20220307,522000,500881,3,500622,500625,21378,259,256
MTR_503,20220308,511000,495885,4,495230,495234,15770,655,651
MTR_503,20220309,525000,497892,8,495674,495682,29326,2218,2210
MTR_503,20220310,472000,471864,3,471582,471585,418,282,279
MTR_503,20220311,601000,542825,1,542577,542578,58423,248,247
MTR_503,20220312,439000,394867,7,394676,394683,44324,191,184
MTR_503,20220313,64000,63973,1,63936,63937,64,37,36
MTR_503,20220314,564000,547780,6,547505,547511,16495,275,269
MTR_503,20220315,616400,576251,7,575952,575959,40448,299,292
MTR_503,20220316,444000,427991,2,427733,427735,16267,258,256
MTR_503,20220317,460000,425017,15,424675,424690,35325,342,327
MTR_503,20220318,569000,513989,5,513634,513639,55366,355,350
MTR_503,20220319,401000,394947,-1,394641,394640,6359,306,307
MTR_503,20220320,46000,45985,0,45969,45969,31,16,16
MTR_503,20220321,523000,490989,2,490630,490632,32370,359,357
MTR_503,20220322,494000,466958,8,466621,466629,27379,337,329
MTR_503,20220323,450000,442853,0,439260,439260,10740,3593,3593
MTR_503,20220324,442000,406121,5,405728,405733,36272,393,388
MTR_503,20220325,438000,422316,6,421728,421734,16272,588,582
MTR_503,20220326,398550,388807,-1,388242,388241,10308,565,566
MTR_503,20220327,29000,29008,-1,28971,28970,29,37,38
MTR_503,20220328,582000,541957,7,541528,541535,40472,429,422
MTR_503,20220329,441000,440937,0,440633,440633,367,304,304
MTR_503,20220330,514000,468941,8,468675,468683,45325,266,258
MTR_503,20220331,606000,588836,0,588536,588536,17464,300,300
MTR_503,20220401,543000,542788,6,542540,542546,460,248,242
MTR_503,20220402,504000,468009,11,467644,467655,36356,365,354
MTR_503,20220403,44000,43993,-1,43970,43969,30,23,24
MTR_503,20220404,458000,427125,4,426710,426714,31290,415,411
MTR_503,20220405,409000,406274,6,405717,405723,3283,557,551
MTR_503,20220406,287000,287204,4,295906,295910,-8906,-8702,-8706
MTR_503,20220407,462000,452238,-2,442488,442486,19512,9750,9752
MTR_503,20220408,484000,426113,5,425649,425654,58351,464,459
MTR_503,20220409,408000,376983,6,378687,378693,29313,-1704,-1710
MTR_503,20220410,17000,16999,0,16985,16985,15,14,14
MTR_503,20220411,484000,458793,6,458602,458608,25398,191,185
MTR_503,20220412,298000,290783,4,290735,290739,7265,48,44
MTR_503,20220413,316000,304835,0,304751,304751,11249,84,84
MTR_503,20220414,327000,320798,3,320725,320728,6275,73,70
MTR_503,20220415,463000,457613,13,457613,457626,5387,0,-13
MTR_503,20220416,420000,419481,7,419647,419654,353,-166,-173
MTR_503,20220418,529000,511880,10,512615,512625,16385,-735,-745
MTR_503,20220419,531000,485900,6008,496614,502622,34386,-10714,-16722
MTR_503,20220420,431597,425933,-5989,416282,410293,15315,9651,15640
MTR_503,20220421,798000,781797,9,782395,782404,15605,-598,-607
MTR_503,20220422,387000,386609,7,386690,386697,310,-81,-88
MTR_503,20220423,60000,14924,0,14993,14993,45007,-69,-69
MTR_503,20220424,402000,399080,2,401739,401741,261,-2659,-2661
MTR_503,20220425,434000,424950,3,427694,427697,6306,-2744,-2747
MTR_503,20220426,530000,498407,4,501633,501637,28367,-3226,-3230
MTR_503,20220427,555000,507344,2,510631,510633,44369,-3287,-3289
MTR_503,20220428,545000,531171,0,533216,533216,11784,-2045,-2045
MTR_503,20220429,495000,472596,7,475633,475640,19367,-3037,-3044
MTR_503,20220501,16000,15885,1,15991,15992,9,-106,-107
MTR_503,20220503,334000,331608,0,333767,333767,233,-2159,-2159
MTR_503,20220504,413000,406073,5,408686,408691,4314,-2613,-2618
MTR_503,20220505,496000,474579,8,477634,477642,18366,-3055,-3063
MTR_503,20220506,486000,475572,2,478665,478667,7335,-3093,-3095
MTR_503,20220507,350000,347497,9,349741,349750,259,-2244,-2253
MTR_503,20220508,57000,44677,1,44979,44980,12021,-302,-303
MTR_503,20220509,501000,468619,4,468682,468686,32318,-63,-67
MTR_503,20220510,511000,485500,5,488671,488676,22329,-3171,-3176
MTR_503,20220511,626000,577842,7,578979,578986,47021,-1137,-1144
MTR_503,20220512,594000,564932,6,568578,568584,25422,-3646,-3652
MTR_503,20220513,729000,704916,4,709497,709501,19503,-4581,-4585
MTR_503,20220514,687000,617551,14,622670,622684,64330,-5119,-5133
MTR_503,20220515,44000,43685,0,43959,43959,41,-274,-274
MTR_503,20220516,498000,477557,6,480692,480698,17308,-3135,-3141
MTR_503,20220517,503000,491457,9,494541,494550,8459,-3084,-3093
MTR_503,20220518,497000,481533,10001,489563,499564,7437,-8030,-18031
MTR_503,20220519,565000,527200,12,528317,528329,36683,-1117,-1129
MTR_503,20220520,650000,615566,10,619488,619498,30512,-3922,-3932
MTR_503,20220521,441000,409051,5,411640,411645,29360,-2589,-2594
MTR_503,20220522,31000,30778,-1,30973,30972,27,-195,-194
MTR_503,20220523,540000,522237,12,525539,525551,14461,-3302,-3314
MTR_503,20220524,580000,556988,7,560534,560541,19466,-3546,-3553
MTR_503,20220525,514000,473590,10,484247,484257,29753,-10657,-10667
MTR_503,20220526,409000,400115,-1,402700,402699,6300,-2585,-2584
MTR_503,20220527,555000,505356,5,508625,508630,46375,-3269,-3274
MTR_503,20220528,430000,408059,2,410686,410688,19314,-2627,-2629
MTR_503,20220529,11000,10922,1,10991,10992,9,-69,-70
MTR_503,20220530,482000,466637,9,469631,469640,12369,-2994,-3003
MTR_503,20220531,412000,385225,1,387658,387659,24342,-2433,-2434
MTR_503,20220601,662000,567904,13,571474,571487,90526,-3570,-3583
MTR_503,20220602,585000,522234,6,525579,525585,59421,-3345,-3351
MTR_503,20220603,717000,637403,7,641456,641463,75544,-4053,-4060
MTR_503,20220604,471000,420967,3,423687,423690,47313,-2720,-2723
MTR_503,20220605,16000,15885,0,15990,15990,10,-105,-105
MTR_503,20220606,672000,627478,9,631499,631508,40501,-4021,-4030
